"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-54.58","48.95","GANDER INT'L A","8401700","1937-11","1937","11","4.9","","-2.3","","1.3","","12.2","","-12.2","S","86.9","","22.1","","109.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1937-12","1937","12","-0.7","","-6.4","","-3.6","","10.0","","-18.9","","42.9","","116.8","","159.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-01","1938","01","-3.5","","-12.8","","-8.2","","7.8","","-22.8","","15.0","","34.0","","49.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-02","1938","02","-6.7","","-16.3","","-11.5","","2.8","","-26.1","","9.7","","84.6","","94.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-03","1938","03","-2.0","","-11.4","","-6.7","","7.8","","-25.6","","2.3","","48.8","","51.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-04","1938","04","5.0","","-3.4","","0.8","","15.0","","-12.2","","39.4","","39.4","","78.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-05","1938","05","12.1","","1.4","","6.8","","22.8","S","-4.4","","44.7","","27.7","","72.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-06","1938","06","20.2","","8.4","","14.3","","28.3","S","2.8","","122.9","","0.0","","122.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-07","1938","07","23.3","","12.3","","17.8","","28.9","","2.2","","75.4","","0.0","","75.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-08","1938","08","22.3","","12.1","","17.2","","31.1","","6.7","","65.8","","0.0","","65.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-09","1938","09","17.5","","9.0","","13.3","","26.7","","2.2","","75.9","","0.0","","75.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-10","1938","10","11.7","","3.3","","7.5","","24.4","","-1.1","S","138.4","","6.6","","145.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-11","1938","11","4.3","","-3.1","","0.6","","13.9","","-11.1","","48.0","","114.6","","162.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1938-12","1938","12","-0.3","","-6.3","","-3.3","","9.4","","-15.6","","13.5","","157.5","","170.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-01","1939","01","-3.2","","-11.3","","-7.3","","3.9","S","-23.3","","17.3","","66.8","","84.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-02","1939","02","-4.8","","-15.7","","-10.3","","8.9","","-21.1","","13.7","","54.6","","68.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-03","1939","03","-3.2","","-13.2","","-8.2","","3.9","","-23.3","","1.0","","91.9","","93.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-04","1939","04","3.5","","-3.5","","0.0","","12.8","","-9.4","","7.1","","86.6","","93.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-05","1939","05","9.2","","-0.2","","4.5","","18.3","","-5.0","","54.4","","20.8","","75.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-06","1939","06","13.4","","3.6","","8.5","","25.0","","-0.6","S","63.5","","0.8","","64.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-07","1939","07","22.1","","11.4","","16.8","","30.0","","5.6","S","90.2","","0.0","","90.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-08","1939","08","20.0","","11.1","","15.6","","26.1","S","5.0","","115.1","","0.0","","115.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-09","1939","09","15.7","","6.9","","11.3","","24.4","","0.6","","99.6","","0.0","T","99.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-10","1939","10","10.0","","2.7","","6.4","","18.3","","-3.9","","111.8","","9.9","","121.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-11","1939","11","2.9","","-3.0","","-0.1","","16.7","","-10.0","","41.9","","14.7","","56.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1939-12","1939","12","0.1","","-4.6","","-2.3","","7.2","","-13.3","","20.1","","73.2","","93.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-01","1940","01","-3.1","","-9.5","","-6.3","","1.1","S","-16.1","S","1.5","","136.1","","137.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-02","1940","02","-3.8","","-11.2","","-7.5","","5.6","","-22.8","","14.0","","76.7","","90.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-03","1940","03","0.8","","-4.4","","-1.8","","7.2","","-11.1","","28.7","","33.3","","62.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-04","1940","04","3.7","","-2.9","","0.4","","11.1","","-11.1","","37.6","","21.8","","59.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-05","1940","05","10.8","","2.2","","6.5","","22.8","","-3.3","","71.1","","3.8","","74.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-06","1940","06","16.3","","6.4","","11.4","","27.2","","0.6","S","91.2","","0.0","","91.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-07","1940","07","23.2","","11.9","","17.6","","28.9","","6.1","","61.2","","0.0","","61.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-08","1940","08","20.9","","10.4","","15.7","","30.6","","5.6","","41.9","","0.0","","41.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-09","1940","09","17.3","","9.6","","13.5","","26.1","","2.8","","84.3","","0.0","","84.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-10","1940","10","9.7","","2.1","","5.9","","21.1","","-3.9","","110.2","","42.4","","152.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-11","1940","11","3.5","","-2.4","","0.6","","14.4","","-11.1","","69.9","","24.1","","94.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1940-12","1940","12","-1.8","","-9.8","","-5.8","","6.7","","-20.6","S","59.4","","24.9","","84.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-01","1941","01","-3.7","","-9.7","","-6.7","","5.6","","-18.3","S","17.0","","35.8","","52.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-02","1941","02","-1.1","","-7.3","","-4.2","","2.8","","-18.3","","14.0","","52.8","","66.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-03","1941","03","-0.2","","-7.9","","-4.1","","5.6","","-16.7","","7.6","","38.1","","45.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-04","1941","04","4.5","","-3.1","","0.7","","12.8","","-13.3","","18.5","","11.4","","30.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-05","1941","05","10.9","","2.9","","6.9","","20.6","","-3.9","","59.7","","27.7","","87.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-06","1941","06","14.9","","4.2","","9.6","","26.7","","0.0","S","58.7","","6.6","","65.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-07","1941","07","21.9","","11.1","","16.5","","31.7","","5.0","","167.4","","0.0","","167.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-08","1941","08","18.0","","9.9","","14.0","","23.9","","4.4","","122.9","","0.0","","122.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-09","1941","09","12.2","","4.8","","8.5","","21.7","","0.0","","127.3","","0.8","","128.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-10","1941","10","7.8","","0.6","","4.2","","15.6","","-3.9","","93.7","","13.0","","106.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-11","1941","11","2.1","","-3.3","","-0.6","","8.3","","-13.9","","85.9","","37.3","","123.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1941-12","1941","12","-0.2","","-5.9","","-3.1","","4.4","","-15.6","","29.5","","44.7","","74.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-01","1942","01","-2.4","","-11.5","","-7.0","","9.4","","-23.3","","33.8","","83.8","","117.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-02","1942","02","-1.2","","-7.0","","-4.1","","3.9","S","-18.3","","48.0","","133.4","","181.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-03","1942","03","1.3","","-4.3","","-1.5","","6.1","","-11.1","","19.6","","17.0","","36.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-04","1942","04","5.1","","-2.8","","1.2","","21.7","","-12.2","","6.4","","31.5","","37.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-05","1942","05","12.4","","1.9","","7.2","","24.4","","-2.2","","24.9","","11.9","","36.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-06","1942","06","17.1","","5.8","","11.5","","25.0","","0.0","S","69.1","","0.0","","69.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-07","1942","07","22.7","","12.5","","17.6","","30.0","","6.7","","174.5","","0.0","","174.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-08","1942","08","22.1","","11.9","","17.0","","28.3","","4.4","","71.6","","0.0","","71.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-09","1942","09","18.9","","8.3","","13.6","","28.3","","1.1","","58.4","","0.0","","58.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-10","1942","10","11.9","","3.4","","7.7","","21.1","","-2.2","S","74.9","","1.3","","76.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-11","1942","11","4.8","","-1.8","","1.5","","19.4","","-9.4","","99.6","","4.8","","104.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1942-12","1942","12","-2.9","","-9.6","","-6.3","","8.3","","-18.3","","26.7","","24.6","","51.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-01","1943","01","-5.7","","-12.9","","-9.3","","1.7","","-22.2","","9.7","","40.1","","49.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-02","1943","02","-0.7","","-10.6","","-5.7","","8.3","","-22.2","","21.3","","59.2","","80.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-03","1943","03","-0.2","","-8.8","","-4.5","","6.7","S","-20.0","","26.9","","71.1","","98.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-04","1943","04","4.7","","-2.3","","1.2","","17.2","","-8.9","","16.0","","39.9","","55.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-05","1943","05","9.7","","0.4","","5.1","","15.0","","-3.9","S","48.5","","0.5","","49.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-06","1943","06","14.2","","3.4","","8.8","","21.7","","-2.2","S","39.1","","0.5","","39.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-07","1943","07","22.5","","9.6","","16.1","","28.9","","2.8","","70.1","","0.0","","70.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-08","1943","08","18.0","","9.3","","13.7","","28.3","","3.3","","95.5","","0.0","","95.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-09","1943","09","18.8","","9.9","","14.4","","27.8","","1.7","","128.3","","0.0","","128.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-10","1943","10","11.9","","4.3","","8.1","","20.6","","-1.1","S","116.6","","1.8","","118.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-11","1943","11","6.2","","-0.9","","2.7","","13.9","","-6.7","","102.4","","9.9","","112.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1943-12","1943","12","-1.0","","-7.7","","-4.4","","9.4","","-15.0","S","22.9","","28.2","","51.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-01","1944","01","-3.9","","-10.2","","-7.1","","1.1","S","-19.4","","0.5","","56.6","","57.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-02","1944","02","-3.4","","-12.1","","-7.8","","7.2","","-25.6","","31.5","","49.0","","80.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-03","1944","03","-0.3","","-8.7","","-4.5","","8.3","","-17.2","","34.3","","19.1","","53.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-04","1944","04","3.4","","-3.3","","0.1","","11.1","","-6.1","","13.0","","37.6","","50.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-05","1944","05","12.2","","0.7","","6.5","","21.1","","-5.0","S","16.5","","1.5","","18.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-06","1944","06","17.6","","7.3","","12.5","","31.7","","-0.6","","113.0","","21.3","","134.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-07","1944","07","20.4","","8.7","","14.6","","30.0","","3.9","","53.8","","0.0","","53.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-08","1944","08","22.0","","13.0","","17.5","","31.1","S","8.3","S","83.6","","0.0","","83.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-09","1944","09","17.1","","8.9","","13.0","","25.6","","1.1","","81.3","","0.0","T","81.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-10","1944","10","11.0","","2.6","","6.8","","17.2","","-3.9","","157.7","","0.0","T","157.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-11","1944","11","5.2","","0.0","","2.6","","16.7","S","-8.9","","164.6","","13.2","","177.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1944-12","1944","12","0.3","","-6.4","","-3.1","","10.0","","-15.6","","65.3","","38.1","","103.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-01","1945","01","-0.1","","-6.9","","-3.5","","8.3","","-16.1","S","36.1","","54.1","","90.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-02","1945","02","-4.0","","-11.9","","-8.0","","5.6","","-22.8","","6.9","","38.4","","45.2","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-03","1945","03","0.1","","-9.2","","-4.6","","8.3","","-17.8","","13.0","","43.4","","56.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-04","1945","04","4.2","","-2.7","","0.8","","11.7","","-10.0","","76.7","","11.4","","88.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-05","1945","05","11.1","","2.7","","6.9","","20.0","","-5.6","","42.4","","22.1","","64.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-06","1945","06","15.3","","5.4","","10.4","","25.6","","-0.6","","66.0","","0.0","T","66.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-07","1945","07","22.5","","11.3","","16.9","","32.2","","2.8","","78.7","","0.0","","78.7","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-08","1945","08","22.3","","12.6","","17.5","","28.3","","7.2","","88.9","","0.0","","88.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-09","1945","09","16.4","","7.1","","11.8","","23.9","","0.6","","62.2","","2.3","","64.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-10","1945","10","10.6","","3.1","","6.9","","18.3","","-2.2","","69.1","","2.0","","71.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-11","1945","11","5.1","","-2.5","","1.3","","18.3","","-11.7","","78.2","","9.1","","87.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1945-12","1945","12","-0.9","","-7.7","","-4.3","","10.0","","-15.6","","57.7","","57.4","","115.1","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-01","1946","01","-4.1","","-12.4","","-8.3","","6.1","","-25.0","","8.6","","45.2","","53.8","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-02","1946","02","-1.1","","-11.7","","-6.4","","11.7","","-19.4","","25.7","","70.6","","96.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-03","1946","03","1.8","","-6.5","","-2.4","","11.7","","-13.9","","16.8","","22.6","","39.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-04","1946","04","5.3","","-2.2","","1.6","","16.1","","-15.6","","25.4","","32.5","","57.9","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-05","1946","05","13.4","","1.8","","7.6","","23.3","","-5.0","","33.8","","2.5","","36.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-06","1946","06","18.3","","5.4","","11.9","","30.0","","0.6","","39.6","","0.8","","40.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-07","1946","07","21.8","","10.3","","16.1","","29.4","","4.4","S","91.4","","0.0","","91.4","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-08","1946","08","23.1","","13.3","","18.2","","28.9","","6.7","","108.5","","0.0","","108.5","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-09","1946","09","18.8","","9.6","","14.2","","23.9","","3.3","","51.3","","0.0","","51.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-10","1946","10","11.7","","2.1","","6.9","","22.2","","-5.0","","58.4","","11.2","","69.6","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-11","1946","11","3.1","","-3.2","","-0.1","","12.8","","-11.1","","103.4","","24.6","","128.0","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1946-12","1946","12","-1.1","","-8.9","","-5.0","","8.9","","-15.6","","26.9","","104.4","","131.3","","","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-01","1947","01","-4.7","","-13.9","","-9.3","","5.6","","-25.0","","24.4","","24.4","","48.8","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-02","1947","02","-0.3","","-5.9","","-3.1","","3.3","","-13.3","S","38.1","","52.6","","90.7","","25","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-03","1947","03","0.6","","-5.3","","-2.4","","4.4","","-11.7","","54.6","","41.7","","96.3","","30","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-04","1947","04","2.4","","-5.9","","-1.8","","7.8","","-12.2","","7.9","","16.5","","24.4","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-05","1947","05","11.4","","1.8","","6.6","","20.0","","-4.4","S","65.3","","8.9","","74.2","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-06","1947","06","16.6","","5.7","","11.2","","31.7","","0.0","S","44.7","","16.0","","60.7","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-07","1947","07","25.4","","14.3","","19.9","","32.8","","6.1","","79.2","","0.0","","79.2","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-08","1947","08","20.4","","9.4","","14.9","","31.7","","3.9","","40.9","","0.0","","40.9","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-09","1947","09","16.6","","7.1","","11.9","","25.6","S","0.0","S","91.2","","0.0","T","91.2","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-10","1947","10","9.8","","2.7","","6.3","","20.6","","-2.2","","78.7","","6.1","","84.8","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-11","1947","11","3.1","","-0.8","","1.2","","8.9","S","-7.2","","82.3","","8.6","","90.9","","8","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1947-12","1947","12","-1.5","","-6.8","","-4.2","","2.2","","-15.0","","2.0","","76.2","","78.2","","66","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-01","1948","01","-1.8","","-8.7","","-5.3","","10.0","","-16.1","","10.7","","33.0","","43.7","","25","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-02","1948","02","-5.6","","-15.1","","-10.4","","7.2","","-21.1","","7.1","","31.2","","38.4","","30","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-03","1948","03","-3.5","","-12.7","","-8.1","","5.6","S","-21.1","S","4.1","","27.7","","31.8","","23","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-04","1948","04","4.1","","-4.1","","0.0","","13.9","","-11.7","","34.5","","36.8","","71.4","","3","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-05","1948","05","11.9","","2.4","","7.2","","25.6","","-3.3","S","54.4","","8.1","","62.5","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-06","1948","06","15.6","","5.7","","10.7","","26.7","","0.6","S","96.3","","0.0","","96.3","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-07","1948","07","19.7","","10.6","","15.2","","29.4","","4.4","S","129.5","","0.0","","129.5","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-08","1948","08","20.6","","11.6","","16.1","","27.2","S","5.6","","145.5","","0.0","","145.5","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-09","1948","09","15.4","","7.6","","11.5","","28.9","","1.1","","160.0","","0.0","","160.0","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-10","1948","10","10.5","","2.7","","6.6","","18.3","","-3.3","","92.2","","2.0","","94.2","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-11","1948","11","4.3","","-1.3","","1.5","","15.6","","-7.2","","38.9","","30.5","","69.3","","3","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1948-12","1948","12","-1.4","","-7.4","","-4.4","","5.6","","-17.2","","1.0","","53.6","","54.6","","51","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-01","1949","01","-2.7","","-10.8","","-6.8","","7.2","","-22.8","","3.3","","35.3","","38.6","","23","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-02","1949","02","-4.8","","-14.7","","-9.8","","2.2","S","-21.7","","34.3","","41.1","","75.4","","43","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-03","1949","03","2.4","","-4.6","","-1.1","","8.9","","-12.2","","102.9","","49.5","","152.4","","13","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-04","1949","04","4.8","","-1.8","","1.5","","12.8","","-7.2","","70.6","","16.3","","86.9","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-05","1949","05","11.7","","1.4","","6.6","","25.6","","-4.4","","103.6","","7.9","","111.5","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-06","1949","06","17.7","","5.3","","11.5","","32.8","","0.6","S","36.1","","0.0","","36.1","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-07","1949","07","22.1","","10.8","","16.5","","30.6","","3.3","","88.1","","0.0","","88.1","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-08","1949","08","19.4","","9.2","","14.3","","25.6","","3.3","","166.1","","0.0","","166.1","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-09","1949","09","16.2","","7.2","","11.7","","26.1","S","0.6","","170.2","","5.1","","175.3","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-10","1949","10","10.6","","1.7","","6.2","","18.9","S","-3.3","","38.9","","8.1","","47.0","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-11","1949","11","5.3","","-2.1","","1.6","","15.6","","-7.2","","101.3","","34.0","","135.4","","0","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1949-12","1949","12","0.8","","-5.8","","-2.5","","11.7","","-13.9","","53.1","","34.3","","87.4","","5","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1950-01","1950","01","-3.7","","-14.2","","-9.0","","8.9","","-23.3","","22.1","","22.9","","45.0","","0","T","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1950-02","1950","02","-5.9","","-15.8","","-10.9","","5.6","","-26.7","","6.4","","69.6","","75.9","","41","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1950-03","1950","03","-1.1","","-11.0","","-6.1","","8.9","S","-21.7","","15.7","","29.0","","44.7","","30","","","","",""
"-54.58","48.95","GANDER INT'L A","8401700","1950-04","1950","04","4.9","","-2.7","","1.1","","12.8","","-8.3","","55.9","","62.7","","118.6","","0","","","","",""
