"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","1884-04","1884","04","6.6","","-5.6","","0.5","","21.1","","-16.1","","6.4","","3.3","","9.7","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-05","1884","05","21.2","","2.8","","12.0","","29.4","S","-9.4","","3.3","","0.0","","3.3","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-06","1884","06","24.7","","10.2","","17.5","","35.0","","5.0","S","90.2","","0.0","","90.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-07","1884","07","22.8","","8.4","","15.6","","30.6","","1.1","","45.7","","0.0","","45.7","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-08","1884","08","25.3","","8.0","","16.7","","33.9","","0.6","","23.9","","0.0","","23.9","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-09","1884","09","14.2","","2.3","","8.3","","23.9","","-6.1","","48.8","","0.0","","48.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-10","1884","10","9.9","","-5.8","","2.1","","23.9","S","-23.3","","0.0","","17.3","","17.3","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-11","1884","11","-2.7","","-12.9","","-7.8","","8.3","","-30.6","","0.0","","16.0","","16.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1884-12","1884","12","-20.6","","-30.3","","-25.5","","3.3","","-48.3","","0.0","","30.5","","30.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-01","1885","01","-19.5","","-31.0","","-25.3","","1.7","","-50.0","","0.0","T","3.8","","3.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-02","1885","02","-15.8","","-26.7","","-21.3","","2.2","","-40.0","","0.0","","3.8","","3.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-03","1885","03","-2.3","","-14.1","","-8.2","","5.6","","-31.7","","0.0","","19.8","","19.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-04","1885","04","8.9","","-2.9","","3.0","","19.4","","-11.1","","23.6","","13.5","","37.1","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-05","1885","05","18.4","","2.2","","10.3","","27.2","","-6.1","","1.0","","0.0","T","1.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-06","1885","06","23.4","","8.0","","15.7","","35.0","","0.0","","13.0","","0.0","","13.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-07","1885","07","25.2","","8.7","","17.0","","35.0","","3.9","S","8.1","","0.0","","8.1","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-08","1885","08","23.2","","7.2","","15.2","","30.6","","-1.7","","0.0","T","0.0","","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-09","1885","09","19.9","","1.9","","10.9","","30.0","","-4.4","","3.6","","0.0","","3.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-10","1885","10","9.8","","-3.6","","3.1","","21.1","","-12.8","","2.0","","10.2","","12.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-11","1885","11","2.4","","-6.6","","-2.1","","8.3","","-17.2","S","22.1","","0.0","T","22.1","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1885-12","1885","12","-5.1","","-15.4","","-10.3","","6.1","","-26.1","","0.0","T","0.0","","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-01","1886","01","-20.7","","-30.8","","-25.8","","-1.1","","-45.6","","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-02","1886","02","-12.3","","-24.7","","-18.5","","6.1","","-43.9","","0.0","","14.2","","14.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-03","1886","03","-3.6","","-15.1","","-9.4","","7.8","","-24.4","","0.0","T","15.2","","15.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-04","1886","04","10.8","","-1.1","","4.9","","24.4","","-16.1","","0.0","T","0.0","","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-05","1886","05","18.4","","4.7","","11.6","","30.0","","-9.4","","35.3","","0.0","","35.3","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-06","1886","06","26.3","","9.8","","18.1","","36.1","","-1.1","","3.0","","0.0","","3.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-07","1886","07","31.2","","14.6","","22.9","","41.7","","6.1","","14.0","","0.0","","14.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-08","1886","08","27.0","","9.3","","18.2","","33.9","","-5.0","","11.9","","0.0","","11.9","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-09","1886","09","15.8","","1.9","","8.9","","30.0","S","-10.0","","7.4","","0.0","T","7.4","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-10","1886","10","13.1","","-2.2","","5.5","","29.4","","-10.0","S","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-11","1886","11","-0.8","","-15.7","","-8.3","","15.6","","-30.6","","0.0","","7.6","","7.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1886-12","1886","12","-13.8","","-26.0","","-19.9","","2.2","","-38.9","S","0.0","T","3.8","","3.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-01","1887","01","-21.5","","-32.5","","-27.0","","-5.6","","-46.7","","0.0","","6.4","","6.4","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-02","1887","02","-20.4","","-32.4","","-26.4","","-7.8","","-44.4","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-03","1887","03","-4.3","","-16.0","","-10.2","","7.2","","-33.3","","0.0","","11.4","","11.4","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-04","1887","04","8.3","","-3.4","","2.5","","27.2","","-13.9","","2.8","","0.0","","2.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-05","1887","05","18.6","","4.6","","11.6","","35.6","","-2.8","S","35.1","","0.0","","35.1","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-06","1887","06","22.7","","8.8","","15.8","","29.4","","0.0","","183.6","","0.0","","183.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-07","1887","07","24.7","","9.5","","17.1","","33.9","","3.9","S","1.5","","0.0","","1.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-08","1887","08","23.1","","8.9","","16.0","","32.2","","1.1","S","61.2","","0.0","","61.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-09","1887","09","20.0","","3.3","","11.7","","30.6","S","-7.8","","87.4","","0.0","","87.4","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-10","1887","10","9.2","","-7.9","","0.7","","21.7","S","-26.1","","6.4","","0.0","T","6.4","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-11","1887","11","2.2","","-11.7","","-4.8","","20.0","","-31.7","","0.0","T","1.3","","1.3","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1887-12","1887","12","-10.6","","-22.4","","-16.5","","6.7","","-38.9","","0.0","","7.6","","7.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-01","1888","01","-19.4","","-31.1","","-25.3","","4.4","","-46.1","","0.0","","21.6","","21.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-02","1888","02","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-03","1888","03","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-04","1888","04","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-05","1888","05","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-06","1888","06","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-07","1888","07","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-08","1888","08","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-09","1888","09","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-10","1888","10","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-11","1888","11","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1888-12","1888","12","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-01","1889","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-02","1889","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-03","1889","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-04","1889","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-05","1889","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-06","1889","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-07","1889","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-08","1889","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-09","1889","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-10","1889","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-11","1889","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1889-12","1889","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-01","1890","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-02","1890","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-03","1890","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-04","1890","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-05","1890","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-06","1890","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-07","1890","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-08","1890","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-09","1890","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-10","1890","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-11","1890","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1890-12","1890","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-01","1891","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-02","1891","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-03","1891","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-04","1891","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-05","1891","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-06","1891","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-07","1891","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-08","1891","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-09","1891","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-10","1891","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-11","1891","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1891-12","1891","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-01","1892","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-02","1892","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-03","1892","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-04","1892","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-05","1892","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-06","1892","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-07","1892","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-08","1892","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-09","1892","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-10","1892","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-11","1892","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1892-12","1892","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-01","1893","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-02","1893","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-03","1893","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-04","1893","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-05","1893","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-06","1893","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-07","1893","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-08","1893","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-09","1893","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-10","1893","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-11","1893","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1893-12","1893","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-01","1894","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-02","1894","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-03","1894","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-04","1894","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-05","1894","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-06","1894","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-07","1894","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-08","1894","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-09","1894","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-10","1894","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-11","1894","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1894-12","1894","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-01","1895","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-02","1895","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-03","1895","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-04","1895","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-05","1895","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-06","1895","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-07","1895","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-08","1895","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-09","1895","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-10","1895","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-11","1895","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1895-12","1895","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-01","1896","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-02","1896","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-03","1896","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-04","1896","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-05","1896","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-06","1896","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-07","1896","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-08","1896","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-09","1896","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-10","1896","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-11","1896","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1896-12","1896","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-01","1897","01","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-02","1897","02","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-03","1897","03","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-04","1897","04","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-05","1897","05","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-06","1897","06","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-07","1897","07","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-08","1897","08","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-09","1897","09","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-10","1897","10","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-11","1897","11","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1897-12","1897","12","","","","","","","","","","","","","","","","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-01","1898","01","-5.1","","-23.6","","-14.4","","5.0","S","-32.8","","0.0","","2.5","","2.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-02","1898","02","-9.3","","-22.8","","-16.1","","5.0","S","-33.9","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-03","1898","03","-4.9","","-19.7","","-12.3","","3.3","","-33.3","S","0.0","T","14.7","","14.7","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-04","1898","04","8.3","","-5.7","","1.3","","22.8","","-21.7","","12.7","","0.0","T","12.7","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-05","1898","05","18.9","","1.6","","10.3","","29.4","","-5.0","S","5.3","","0.0","","5.3","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-06","1898","06","22.4","","7.5","","15.0","","37.2","","-3.9","","64.8","","0.0","","64.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-07","1898","07","26.5","","9.4","","18.0","","39.4","","2.8","","104.6","","0.0","","104.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-08","1898","08","26.4","","8.4","","17.4","","32.8","S","1.7","","68.1","","0.0","","68.1","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-09","1898","09","20.2","","2.3","","11.3","","32.2","","-4.4","","53.3","","0.0","","53.3","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-10","1898","10","6.2","","-2.8","","1.7","","12.8","S","-8.3","S","0.0","","7.6","","7.6","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-11","1898","11","0.1","","-13.0","","-6.5","","8.3","","-31.7","S","0.0","T","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1898-12","1898","12","-5.8","","-17.2","","-11.5","","6.1","","-33.3","","0.0","T","3.8","","3.8","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-01","1899","01","-13.0","","-23.2","","-18.1","","8.9","","-36.7","S","0.0","T","16.5","","16.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-02","1899","02","-17.1","","-28.0","","-22.6","","11.1","","-43.3","","0.0","T","9.7","","9.7","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-03","1899","03","-12.9","","-23.1","","-18.0","","-5.0","","-34.4","","0.0","","29.2","","29.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-04","1899","04","4.9","","-6.4","","-0.8","","18.9","","-28.9","","19.1","","10.2","","29.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-05","1899","05","13.9","","2.8","","8.4","","23.3","","-8.3","","52.8","","9.7","","62.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-06","1899","06","20.3","","8.0","","14.2","","31.1","","1.7","","105.4","","0.0","","105.4","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","1899-07","1899","07","25.6","","11.0","","18.3","","36.7","","4.4","","5.3","","0.0","","5.3","","","","","","",""
