"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.93","43.17","HAMILTON A","6153194","1962-01","1962","01","-3.9","","-11.0","","-7.5","","3.9","","-19.4","","","M","5.8","","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-02","1962","02","-2.9","","-11.7","","-7.3","","10.0","","-20.6","","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-03","1962","03","3.6","","-3.8","","-0.1","","20.6","","-18.9","","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-04","1962","04","11.8","","1.1","","6.5","","29.4","","-6.1","","","M","2.5","","","M","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-05","1962","05","22.1","","9.5","","15.8","","32.8","","-1.1","","56.6","","0.0","","56.6","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-06","1962","06","22.6","","12.3","","17.5","","","M","5.0","","90.7","","0.0","","90.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-07","1962","07","24.8","","13.7","","19.3","","31.7","","7.2","","84.1","","0.0","","84.1","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-08","1962","08","25.8","","14.1","","20.0","","30.0","S","8.3","","64.5","","0.0","","64.5","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-09","1962","09","19.6","","9.1","","14.4","","29.4","","1.1","S","143.5","","0.0","","143.5","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-10","1962","10","14.4","","6.1","","10.3","","25.6","","-3.3","","","M","25.7","","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-11","1962","11","6.6","","-0.6","","3.0","","14.4","","-7.2","","80.5","","2.0","","82.6","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1962-12","1962","12","-0.8","","-8.9","","-4.9","","13.3","","-25.6","","42.2","","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-01","1963","01","-5.3","","-13.0","","-9.2","","2.8","","-25.0","S","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-02","1963","02","-4.7","","-14.4","","-9.6","","3.9","","-23.9","","0.0","","10.9","","10.9","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-03","1963","03","5.1","","-4.1","","0.5","","20.6","","-16.1","","","M","","M","","M","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-04","1963","04","13.3","","0.7","","7.0","","25.0","","-5.6","","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-05","1963","05","17.3","","5.9","","11.6","","26.7","","-1.7","","57.4","","0.0","","57.4","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-06","1963","06","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-07","1963","07","26.9","","","M","","M","32.8","","6.1","","79.2","","0.0","","79.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-08","1963","08","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-09","1963","09","20.2","","7.7","","14.0","","26.1","S","1.7","S","37.3","","0.0","","37.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-10","1963","10","","M","6.7","","","M","27.8","","-2.8","","12.4","","0.0","","12.4","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-11","1963","11","9.2","","2.2","","5.7","","16.1","","-6.1","","65.3","","0.0","","65.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1963-12","1963","12","-3.3","","-10.6","","-7.0","","7.2","S","-23.3","","5.8","","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-01","1964","01","0.3","","-7.4","","-3.6","","11.1","","","M","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-02","1964","02","-1.5","","-10.1","","-5.8","","6.1","","-18.3","","1.5","","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-03","1964","03","3.8","","-4.3","","-0.3","","17.2","","-11.7","","71.1","","21.1","","92.2","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-04","1964","04","10.9","","1.2","","6.1","","25.0","","-10.0","S","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-05","1964","05","20.6","","8.3","","14.5","","29.4","","0.6","","48.5","","0.0","","48.5","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-06","1964","06","23.9","","11.7","","17.8","","33.9","","2.8","","","M","0.0","","","M","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-07","1964","07","27.0","","15.6","","21.3","","32.8","","8.3","","103.1","","0.0","","103.1","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-08","1964","08","22.8","","11.9","","17.4","","29.4","","5.6","","162.3","","0.0","","162.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-09","1964","09","20.8","","9.9","","15.4","","30.0","","2.8","S","29.2","","0.0","","29.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-10","1964","10","14.3","","2.4","","8.4","","22.8","S","-3.9","","37.1","","0.0","","37.1","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-11","1964","11","9.4","","0.6","","5.0","","17.8","S","-10.6","","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1964-12","1964","12","1.4","","-6.8","","-2.7","","14.4","","-17.2","","45.2","","24.9","","70.1","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-01","1965","01","-2.5","","-11.7","","-7.1","","12.8","","-26.1","","39.9","","67.1","","106.9","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-02","1965","02","0.2","","-9.7","","-4.8","","11.7","","-17.8","S","46.7","","50.0","E","96.8","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-03","1965","03","0.4","","-6.3","","-3.0","","4.4","","-16.1","","13.0","","33.5","","46.5","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-04","1965","04","8.1","","-0.7","","3.7","","21.1","","-8.3","","78.7","","15.2","","94.0","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-05","1965","05","20.2","","8.2","","14.2","","29.4","","1.7","","22.6","","0.0","","22.6","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-06","1965","06","23.0","","11.3","","17.2","","30.6","","3.9","","29.5","","0.0","","29.5","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-07","1965","07","24.5","","12.4","","18.5","","31.1","","6.1","","94.7","","0.0","","94.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-08","1965","08","24.7","","13.2","","19.0","","33.3","","1.1","","62.7","","0.0","","62.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-09","1965","09","21.1","","11.8","","16.5","","31.1","","-0.6","","53.3","","0.0","","53.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-10","1965","10","12.8","","3.5","","8.2","","21.7","","-7.8","","95.3","","1.3","","96.5","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-11","1965","11","7.0","","-0.2","","3.4","","17.8","","-6.7","","79.2","","1.5","","80.8","","0","T","","","",""
"-79.93","43.17","HAMILTON A","6153194","1965-12","1965","12","3.1","","-3.1","","0.0","","14.4","","-13.9","","35.1","","12.2","","47.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-01","1966","01","-3.5","","-11.9","","-7.7","","10.6","","-24.4","","4.1","","89.9","","94.0","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-02","1966","02","-0.7","","-8.4","","-4.6","","7.8","","-23.3","","36.6","","20.3","","56.9","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-03","1966","03","4.7","","-3.4","","0.7","","18.3","","-12.2","","74.9","","6.1","","81.0","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-04","1966","04","9.1","","0.4","","4.8","","21.7","","-6.1","","70.9","","6.4","","77.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-05","1966","05","15.8","","4.5","","10.2","","26.7","","-3.9","","41.9","","0.0","","41.9","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-06","1966","06","24.9","","12.6","","18.8","","32.2","","2.2","","62.2","","0.0","","62.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-07","1966","07","28.4","","15.4","","21.9","","34.4","","6.7","","29.2","","0.0","","29.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-08","1966","08","26.4","","13.7","","20.1","","30.6","","5.0","","42.4","","0.0","","42.4","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-09","1966","09","19.8","","9.1","","14.5","","30.6","","1.1","","77.2","","0.0","","77.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-10","1966","10","14.1","","3.6","","8.9","","22.8","","-5.0","","25.4","E","0.0","","25.4","E","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-11","1966","11","7.7","","0.6","","4.2","","15.6","S","-7.8","","106.4","","7.4","","113.8","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1966-12","1966","12","0.6","","-6.3","","-2.9","","16.7","","-16.1","","70.6","","27.9","E","98.6","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-01","1967","01","1.2","","-6.2","","-2.5","","13.3","","-16.1","","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-02","1967","02","-3.1","","-12.7","","-7.9","","7.2","S","-23.3","","4.6","","20.3","E","24.9","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-03","1967","03","2.4","","-5.0","E","-1.3","E","21.1","","-18.3","","0.0","T","26.2","","26.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-04","1967","04","12.2","","0.2","","6.2","","21.1","S","-7.2","S","45.7","","0.0","T","45.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-05","1967","05","13.4","E","3.8","","8.6","E","21.1","","-1.1","","56.9","","0.0","","56.9","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-06","1967","06","25.9","","14.3","","20.1","","31.7","","6.7","","107.7","","0.0","","107.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-07","1967","07","24.7","","14.2","","19.5","","29.4","","7.2","","52.8","","0.0","","52.8","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-08","1967","08","24.8","E","13.2","","19.0","E","28.9","","7.8","S","57.9","","0.0","","57.9","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-09","1967","09","21.3","","8.2","","14.8","","27.8","S","2.2","","80.8","","0.0","","80.8","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-10","1967","10","14.4","","3.8","","9.1","","26.1","","-3.3","","65.8","","0.0","","65.8","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-11","1967","11","4.8","","-2.9","","1.0","","13.9","","-11.1","","47.2","","3.8","","51.1","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1967-12","1967","12","2.4","","-5.9","","-1.8","","15.0","","-15.6","","67.8","E","7.1","E","74.9","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-01","1968","01","-3.9","","-10.3","E","-7.1","E","4.4","S","-22.8","","","M","","M","91.4","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-02","1968","02","-3.3","","-11.8","","-7.6","","8.3","","-21.1","","24.9","","3.8","","28.7","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-03","1968","03","6.9","","-2.8","E","2.1","E","18.9","","","M","30.0","","26.7","E","56.6","E","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-04","1968","04","14.3","","2.3","","8.3","","24.4","","-5.0","","39.4","","0.0","","39.4","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-05","1968","05","15.2","","5.4","","10.3","","21.7","","-3.3","","82.3","","0.0","","82.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-06","1968","06","22.7","","11.5","","17.1","","31.7","","4.4","","80.8","","0.0","","80.8","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-07","1968","07","26.1","","14.4","","20.3","","31.7","","6.1","","19.3","","0.0","","19.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-08","1968","08","26.1","","14.1","","20.1","","32.2","","6.1","","112.3","","0.0","","112.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-09","1968","09","22.7","","12.9","","17.8","","27.8","S","4.4","","111.5","","0.0","","111.5","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-10","1968","10","15.7","","6.2","","11.0","","25.6","","-2.2","","71.9","","0.0","","71.9","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-11","1968","11","6.7","","-0.4","","3.2","","20.0","","-5.6","","95.5","","22.9","","118.4","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1968-12","1968","12","0.3","","-8.2","","-4.0","","9.4","","-18.9","S","38.9","","38.1","E","77.0","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-01","1969","01","-1.6","","-9.3","","-5.5","","10.0","","-18.9","","59.2","","40.6","","99.8","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-02","1969","02","-0.9","","-8.2","","-4.6","","3.9","","-17.8","","0.0","T","4.3","","4.3","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-03","1969","03","2.9","","-5.9","","-1.5","","16.1","","-13.3","","32.8","","8.9","","41.7","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-04","1969","04","13.2","","1.8","","7.5","","24.4","","-6.7","","108.2","","5.1","","113.3","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-05","1969","05","18.1","","6.6","","12.4","","30.6","","-0.6","","84.1","","0.0","","84.1","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-06","1969","06","22.2","","11.6","","16.9","","32.2","","2.8","","57.2","E","0.0","","57.2","E","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-07","1969","07","26.1","","16.1","","21.1","","31.1","S","7.8","","77.0","","0.0","","77.0","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-08","1969","08","28.2","","14.8","","21.5","","33.3","","7.8","S","4.6","","0.0","","4.6","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-09","1969","09","21.8","","11.4","","16.6","","31.1","","0.0","","23.4","","0.0","","23.4","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-10","1969","10","14.2","","4.7","","9.5","","26.1","","-7.2","","70.6","","0.0","T","70.6","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-11","1969","11","6.8","","-0.1","","3.4","","14.4","","-8.9","","61.0","","7.6","","68.6","","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1969-12","1969","12","-1.8","","-9.1","","-5.5","","5.6","","-20.0","","18.8","","68.6","E","87.4","E","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-01","1970","01","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-02","1970","02","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-03","1970","03","1.9","","-5.5","","-1.8","","6.7","S","-13.9","S","35.6","","14.2","","52.8","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-04","1970","04","13.6","","1.8","","7.7","","26.1","","-6.1","","75.9","","2.3","","78.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-05","1970","05","21.1","","7.0","","14.1","","28.3","","-2.8","","59.9","","0.0","","59.9","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-06","1970","06","25.3","","12.3","","18.8","","31.1","S","5.0","","59.7","","0.0","","59.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-07","1970","07","27.7","","15.7","","21.7","","31.1","","8.3","","103.6","","0.0","","103.6","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-08","1970","08","27.8","","15.2","","21.5","","31.7","","11.1","S","45.7","","0.0","","45.7","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-09","1970","09","22.3","","11.8","","17.1","","29.4","","1.7","","106.2","","0.0","","106.2","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-10","1970","10","16.2","","7.5","","11.9","","24.4","","-2.2","","64.0","","0.0","T","64.0","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-11","1970","11","7.6","","1.1","","4.4","","15.0","","-8.9","","49.3","","13.7","","62.0","","0","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1970-12","1970","12","-0.1","","-7.3","","-3.7","","16.1","","-20.0","","28.2","","75.9","","96.3","","18","","","","",""
"-79.93","43.17","HAMILTON A","6153194","1971-01","1971","01","-3.8","","-11.7","","-7.8","","6.1","","-22.2","","6.4","","30.7","","35.8","","8","","","","","M"
"-79.93","43.17","HAMILTON A","6153194","1971-02","1971","02","-1.4","","-7.9","","-4.7","","6.1","","-21.1","","45.0","","43.4","","87.4","","3","","","","","M"
"-79.93","43.17","HAMILTON A","6153194","1971-03","1971","03","0.8","","-6.0","","-2.6","","12.2","","-11.7","","9.1","","46.2","","55.6","","0","T","","","","M"
"-79.93","43.17","HAMILTON A","6153194","1971-04","1971","04","10.7","","-0.1","","5.3","","23.3","","-7.2","","23.1","","2.5","","25.7","","0","","","","","M"
"-79.93","43.17","HAMILTON A","6153194","1971-05","1971","05","18.6","","6.3","","12.5","","28.9","S","0.6","S","35.1","","0.0","","35.1","","0","","","","","M"
"-79.93","43.17","HAMILTON A","6153194","1971-06","1971","06","24.9","","13.2","","19.1","","32.8","","7.2","","32.8","","0.0","","32.8","","0","","","","","M"
"-79.93","43.17","HAMILTON A","6153194","1971-07","1971","07","25.9","","14.2","","20.1","","30.6","S","8.9","S","54.4","","0.0","","54.4","","0","","23","","50","S"
"-79.93","43.17","HAMILTON A","6153194","1971-08","1971","08","26.1","","13.3","","19.7","","32.2","","3.9","","97.5","","0.0","","97.5","","0","","36","","58",""
"-79.93","43.17","HAMILTON A","6153194","1971-09","1971","09","22.5","","12.9","","17.7","","30.6","","3.3","","23.6","","0.0","","23.6","","0","","25","","68",""
"-79.93","43.17","HAMILTON A","6153194","1971-10","1971","10","17.9","","8.6","","13.3","","28.9","","1.1","","53.8","","0.0","","53.8","","0","","27","","64",""
"-79.93","43.17","HAMILTON A","6153194","1971-11","1971","11","6.9","","-0.8","","3.1","","20.0","","-9.4","S","18.0","","27.4","","49.8","","8","","25","","89",""
"-79.93","43.17","HAMILTON A","6153194","1971-12","1971","12","3.8","","-4.4","","-0.3","","16.7","","-17.2","","70.6","","33.0","","105.7","","20","","23","","98",""
"-79.93","43.17","HAMILTON A","6153194","1972-01","1972","01","-0.7","","-9.6","","-5.2","","9.4","","-21.1","","18.8","","45.5","","57.7","","5","","27","","97",""
"-79.93","43.17","HAMILTON A","6153194","1972-02","1972","02","-2.4","","-11.4","","-6.9","","3.9","S","-20.0","","3.3","","61.2","","61.2","","10","","34","","95","S"
"-79.93","43.17","HAMILTON A","6153194","1972-03","1972","03","0.4","","-6.9","","-3.3","","8.3","","-15.0","","73.9","","24.9","","97.5","","0","T","23","","82",""
"-79.93","43.17","HAMILTON A","6153194","1972-04","1972","04","8.7","","-1.2","","3.8","","20.0","","-12.8","","54.4","","17.8","","71.9","","0","","29","","71",""
"-79.93","43.17","HAMILTON A","6153194","1972-05","1972","05","19.6","","8.7","","14.2","","27.8","","2.2","","107.7","","0.0","","107.7","","0","","23","","90",""
"-79.93","43.17","HAMILTON A","6153194","1972-06","1972","06","21.0","","11.2","","16.1","","28.3","","1.7","","97.5","","0.0","","97.5","","0","","2","","87",""
"-79.93","43.17","HAMILTON A","6153194","1972-07","1972","07","25.9","","15.5","","20.7","","32.2","S","7.2","","54.6","","0.0","","54.6","","0","","25","","92",""
"-79.93","43.17","HAMILTON A","6153194","1972-08","1972","08","24.3","","14.3","","19.3","","29.4","","8.3","S","150.4","","0.0","","150.4","","0","","23","","56",""
"-79.93","43.17","HAMILTON A","6153194","1972-09","1972","09","21.4","","11.2","","16.3","","28.3","S","3.3","","44.5","","0.0","","44.5","","0","","23","","79",""
"-79.93","43.17","HAMILTON A","6153194","1972-10","1972","10","11.6","","2.2","","6.9","","21.7","","-5.6","","80.3","","0.8","","81.5","","0","","23","","84",""
"-79.93","43.17","HAMILTON A","6153194","1972-11","1972","11","4.1","","-1.3","","1.4","","13.9","","-9.4","","42.9","","20.6","","67.1","","0","T","7","","89",""
