"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.58","53.32","EDMONTON INT'L A","3012205","1961-07","1961","07","23.6","","10.8","","17.2","","35.0","","7.2","","133.4","","0.0","","133.4","","0","","36","","79",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1961-08","1961","08","26.3","","10.3","","18.3","","33.3","","3.9","","6.1","","0.0","","6.1","","0","","32","","85","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1961-09","1961","09","14.4","","1.7","","8.1","","26.1","","-5.6","","23.4","","2.0","","26.2","","0","","34","","79",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1961-10","1961","10","9.5","","-3.3","","3.1","","26.7","S","-19.4","","5.8","","20.6","","24.9","","0","T","32","","71",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1961-11","1961","11","-0.6","","-10.8","","-5.7","","14.4","","-23.9","","0.0","T","17.0","","11.7","","15","","32","","92",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1961-12","1961","12","-11.2","","-23.3","","-17.3","","4.4","","-34.4","S","0.0","T","31.5","","24.1","","20","","32","","76",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-01","1962","01","-5.6","","-18.4","","-12.0","","8.3","","-33.9","","4.8","","25.1","","24.6","","25","","32","","97",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-02","1962","02","-10.5","","-20.8","","-15.7","","8.3","","-43.3","","4.8","","38.4","","35.8","","41","","34","","68",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-03","1962","03","-4.2","","-15.9","","-10.1","","6.1","","-37.8","","0.3","","33.5","","25.4","","18","","36","","71",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-04","1962","04","9.9","","-1.2","","4.4","","18.9","S","-7.8","","16.0","","9.7","","25.4","","0","","32","","87",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-05","1962","05","16.1","","3.4","","9.8","","24.4","","-2.8","","35.6","","4.3","","39.9","","0","","27","","82",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-06","1962","06","20.6","","8.8","","14.7","","28.9","S","4.4","S","99.6","","0.0","","99.6","","0","","32","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-07","1962","07","20.8","","9.2","","15.0","","27.2","","3.3","","138.7","","0.0","","138.7","","0","","32","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-08","1962","08","20.9","","8.7","","14.8","","28.9","","2.2","","67.3","","0.0","","67.3","","0","","29","","90",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-09","1962","09","18.1","","3.4","","10.8","","27.2","","-3.3","","47.0","","0.0","T","47.0","","0","","32","","60",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-10","1962","10","13.1","","0.1","","6.6","","23.9","","-7.2","","11.9","","1.5","","13.5","","0","","32","","72",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-11","1962","11","3.9","","-5.8","","-1.0","","15.6","","-15.6","","1.5","","7.9","","7.4","","0","T","32","","126",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1962-12","1962","12","-2.3","","-12.8","","-7.6","","10.6","","-28.9","","0.0","T","19.6","","18.3","","15","","36","","71",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-01","1963","01","-9.6","","-21.8","","-15.7","","8.3","","-36.1","","0.5","","48.5","","39.1","","36","","32","","74",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-02","1963","02","-3.2","","-11.6","","-7.4","","10.0","","-32.8","S","4.1","","26.4","","28.2","","8","","32","","61",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-03","1963","03","1.7","","-6.4","","-2.4","","10.6","","-19.4","","4.8","","11.9","","17.3","","3","","27","","48","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-04","1963","04","9.9","","-1.6","","4.2","","21.7","","-15.0","","17.8","","17.0","","33.0","","0","","18","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-05","1963","05","15.4","","2.6","","9.0","","26.7","S","-6.1","","24.4","","12.4","","36.1","","0","","34","","95",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-06","1963","06","21.3","","7.3","","14.3","","27.8","","1.1","","33.3","","0.0","","33.3","","0","","36","","85",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-07","1963","07","24.1","","11.1","","17.6","","32.2","","5.0","","114.0","","0.0","","114.0","","0","","29","","108",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-08","1963","08","23.0","","9.6","","16.3","","30.6","","5.0","S","42.9","","0.0","","42.9","","0","","14","","51","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-09","1963","09","20.9","","7.1","","14.0","","28.9","S","1.7","","41.9","","0.0","","41.9","","0","","32","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-10","1963","10","15.1","","0.4","","7.8","","25.0","","-10.0","","8.1","","0.0","","8.1","","0","","29","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-11","1963","11","-1.5","","-12.8","","-7.2","","15.6","","-35.6","","1.0","","20.1","","15.2","","5","","29","","82",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1963-12","1963","12","-5.7","","-15.5","","-10.6","","7.2","S","-32.8","","0.5","","19.1","","11.4","","5","","27","","79",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-01","1964","01","-6.8","","-16.8","","-11.8","","4.4","","-33.9","","0.0","","31.0","","23.1","","20","","32","","61",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-02","1964","02","1.5","","-9.3","","-3.9","","6.1","","-15.6","S","0.0","T","15.7","","13.7","","10","","32","","87","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-03","1964","03","-3.1","","-15.8","","-9.5","","16.1","","-28.9","","0.0","T","13.2","","9.9","","0","T","32","","82",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-04","1964","04","10.6","","-2.8","","3.9","","24.4","","-9.4","","10.7","","4.6","","16.3","","0","","29","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-05","1964","05","16.7","","4.1","","10.4","","25.6","","-2.2","","56.6","","0.0","","56.6","","0","","29","","79",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-06","1964","06","20.5","","7.8","","14.2","","27.8","","2.2","","29.0","","0.0","","29.0","","0","","27","","82",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-07","1964","07","23.7","","10.4","","17.1","","32.8","","5.6","","100.1","","0.0","","100.1","","0","","29","","76",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-08","1964","08","20.5","","8.2","","14.4","","30.6","","2.2","","55.6","","0.0","","55.6","","0","","27","","97",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-09","1964","09","13.6","","2.5","","8.1","","24.4","","-2.8","","80.8","","0.3","","81.0","","0","","36","","72","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-10","1964","10","13.8","","-0.3","","6.8","","27.2","","-6.7","","4.1","","1.3","","5.3","","0","","32","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-11","1964","11","-2.0","","-10.7","","-6.4","","14.4","","-32.2","","0.5","","42.9","","34.0","","15","","36","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1964-12","1964","12","-16.6","","-26.5","","-21.6","","2.2","","-37.8","","0.0","T","25.7","","21.1","","30","","32","","76",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-01","1965","01","-11.7","","-21.8","","-16.8","","6.1","","-38.3","","9.4","","55.9","","49.5","","36","","9","","58",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-02","1965","02","-5.7","","-22.2","","-14.0","","9.4","","-38.9","","0.0","T","38.4","","28.4","","43","","36","","97",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-03","1965","03","-4.2","","-18.6","","-11.4","","7.8","","-31.7","","0.3","","14.5","","10.4","","25","","32","","100",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-04","1965","04","6.6","","-3.3","","1.7","","22.8","","-12.2","","5.8","","12.2","","15.7","","0","","32","","80","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-05","1965","05","15.8","","2.7","","9.3","","23.3","","-4.4","","59.2","","7.1","","66.3","","0","","32","","113",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-06","1965","06","18.6","","6.8","","12.7","","28.9","","2.2","S","163.6","","0.0","","163.6","","0","","32","","87","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-07","1965","07","23.0","","10.6","","16.8","","29.4","","5.6","","80.8","","0.0","","80.8","","0","","32","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-08","1965","08","22.6","","10.1","","16.4","","31.1","","2.8","","73.4","","0.0","","73.4","","0","","25","","103",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-09","1965","09","11.1","","-0.5","","5.3","","21.7","","-8.3","","26.9","","13.0","","40.1","","0","","36","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-10","1965","10","15.2","","-1.8","","6.7","","24.4","","-7.2","","1.8","","0.0","T","1.8","","0","","32","","146",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-11","1965","11","-3.3","","-13.7","","-8.5","","13.3","","-30.6","","0.0","T","24.4","","18.0","","15","","29","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1965-12","1965","12","-6.8","","-17.9","","-12.4","","8.9","","-38.3","","0.0","T","23.9","","18.5","","20","","18","S","64",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-01","1966","01","-19.2","","-28.8","","-24.0","","0.6","","-42.8","S","0.0","T","44.5","","34.0","","38","","14","","64",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-02","1966","02","-5.7","","-19.0","","-12.4","","5.0","","-28.9","","0.0","T","22.9","","14.5","","41","","34","","79",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-03","1966","03","-0.4","","-13.9","","-7.2","","10.0","","-33.3","","3.0","","6.1","","8.4","","10","","29","","77",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-04","1966","04","5.8","","-5.2","","0.3","","17.2","","-13.3","","2.3","","17.8","","19.3","","0","","34","","95",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-05","1966","05","18.9","","3.1","","11.0","","30.0","","-3.3","S","38.6","","0.0","T","38.6","","0","","27","","97",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-06","1966","06","18.9","","5.2","","12.1","","25.6","","-1.7","","48.3","","0.0","","48.3","","0","","29","","103",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-07","1966","07","22.1","","8.7","","15.4","","29.4","","3.3","","61.2","","0.0","","61.2","","0","","29","","101",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-08","1966","08","19.8","","7.4","","13.6","","30.0","","1.1","S","131.6","","0.0","","131.6","","0","","16","","76",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-09","1966","09","19.3","","4.9","","12.1","","29.4","","-2.8","","19.6","","0.0","","19.6","","0","","32","","79",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-10","1966","10","10.2","","-2.7","","3.8","","23.9","","-11.7","","6.9","","0.8","","7.6","","0","","32","","124",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-11","1966","11","-5.2","","-16.1","","-10.7","","7.8","","-28.9","","0.3","","21.6","","21.8","","10","","32","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1966-12","1966","12","-7.2","","-16.4","","-11.8","","5.0","","-35.0","","0.8","","9.7","","8.1","","10","","32","","92",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-01","1967","01","-11.4","","-22.3","","-16.9","","4.4","","-37.8","","0.0","","20.8","","17.8","","23","","29","","105",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-02","1967","02","-4.4","","-18.1","","-11.3","","5.0","","-32.2","","0.0","T","28.7","","20.1","","33","","27","","82",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-03","1967","03","-5.9","","-18.2","","-12.1","","6.1","","-34.4","","0.0","T","35.1","","26.7","","43","","36","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-04","1967","04","3.3","","-6.4","","-1.6","","15.0","","-18.9","","1.0","","14.7","","15.0","","0","T","32","","64",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-05","1967","05","16.2","","1.6","","8.9","","25.6","","-7.2","","21.3","","0.3","","21.3","","0","","29","","90",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-06","1967","06","19.3","","5.8","","12.6","","28.3","","-1.7","","61.7","","0.0","T","61.7","","0","","32","","98",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-07","1967","07","23.3","","7.9","","15.6","","28.3","S","0.0","","46.7","","0.0","","46.7","","0","","29","","87",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-08","1967","08","24.3","","8.7","","16.5","","30.0","S","1.7","","47.0","","0.0","","47.0","","0","","29","","77","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-09","1967","09","23.1","","4.2","","13.7","","33.9","","-3.3","","0.8","","0.0","","0.8","","0","","29","","113",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-10","1967","10","10.4","","-1.6","","4.4","","22.2","","-7.8","","21.1","","11.4","","33.8","","0","","29","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-11","1967","11","1.8","","-9.6","","-3.9","","12.2","","-20.6","","11.7","","15.0","","23.4","","3","","29","","105",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1967-12","1967","12","-5.7","","-16.8","","-11.3","","5.6","","-36.1","","1.0","","28.7","","21.1","","15","","32","","103",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-01","1968","01","-11.0","","-22.6","","-16.8","","8.9","","-37.2","S","6.1","","20.6","","19.6","","8","","34","","92",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-02","1968","02","-3.4","","-13.2","","-8.3","","11.7","","-29.4","","0.0","T","6.1","","3.8","","3","","14","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-03","1968","03","5.8","","-4.9","","0.5","","17.2","","-12.8","","0.5","","12.2","","8.4","","0","T","11","","72",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-04","1968","04","10.3","","-4.5","","2.9","","25.6","","-14.4","","1.3","","24.1","","21.1","","0","","18","","90",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-05","1968","05","17.3","","1.1","","9.2","","25.6","","-11.1","","11.7","","0.0","T","11.7","","0","","29","","106",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-06","1968","06","20.3","","5.6","","13.0","","29.4","","-1.7","S","42.4","","0.0","","42.4","","0","","29","","92",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-07","1968","07","23.4","","8.3","","15.9","","31.7","","2.2","","68.8","","0.0","","68.8","","0","","32","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-08","1968","08","18.9","","5.8","","12.4","","25.6","","-1.1","","89.7","","0.0","","89.7","","0","","25","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-09","1968","09","15.6","","3.2","","9.4","","23.9","","-3.3","S","35.8","","3.6","","39.1","","0","","32","","85",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-10","1968","10","9.9","","-2.7","","3.6","","22.2","","-8.3","","6.4","","3.8","","15.0","","0","","29","","119",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-11","1968","11","3.0","","-8.6","","-2.8","","10.0","","-22.8","","0.0","T","4.1","","3.0","","0","","29","","69","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1968-12","1968","12","-12.8","","-22.7","","-17.8","","-2.2","","-35.6","","0.0","","38.4","","29.0","","15","","29","","66",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-01","1969","01","-23.5","","-34.8","","-29.2","","6.1","","-45.0","","6.6","","28.7","","27.2","","25","","36","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-02","1969","02","-8.9","","-21.3","","-15.1","","-0.6","","-29.4","","0.0","T","24.1","","17.8","","38","","14","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-03","1969","03","-1.6","","-15.5","","-8.6","","6.7","","-28.3","","0.5","","13.0","","9.7","","13","","34","","68",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-04","1969","04","12.4","","-0.7","","5.9","","23.3","","-6.1","","13.2","","3.6","","16.8","","0","","29","","92",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-05","1969","05","17.6","","1.9","","9.8","","28.3","","-4.4","","31.8","","0.0","","31.8","","0","","29","","84","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-06","1969","06","22.1","","4.8","","13.5","","31.7","","-6.1","","25.1","","0.0","","25.1","","0","","27","","90",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-07","1969","07","22.3","","7.7","","15.0","","30.6","","1.1","","91.2","","0.0","","91.2","","0","","29","","106",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-08","1969","08","23.1","","7.4","","15.3","","28.9","","1.1","S","84.6","","0.0","","84.6","","0","","32","","100","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-09","1969","09","15.4","","3.8","","9.6","","28.9","","-3.3","","96.3","","0.5","","96.8","","0","","11","","97",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-10","1969","10","7.3","","-4.6","","1.4","","17.2","","-17.2","","15.2","","13.7","","25.7","","0","T","32","","72",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-11","1969","11","2.9","","-8.9","","-3.0","","15.0","","-28.3","","1.0","","21.3","","19.1","","5","","34","","71",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1969-12","1969","12","-3.2","","-13.7","","-8.5","","4.4","","-26.7","","0.0","T","19.8","","16.0","","15","","29","","90",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-01","1970","01","-13.3","","-23.7","","-18.5","","5.6","","-44.4","","0.0","","20.3","","15.7","","23","","32","","71",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-02","1970","02","-2.4","","-13.2","","-7.8","","5.6","","-23.9","","0.0","T","20.1","","15.2","","15","","27","","61",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-03","1970","03","-2.8","","-14.3","","-8.6","","7.8","","-30.6","","0.8","","32.3","","25.7","","13","","32","","72",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-04","1970","04","8.8","","-2.6","","3.1","","15.6","","-8.9","","4.6","","3.8","","8.4","","0","","32","","63",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-05","1970","05","18.1","","2.6","","10.4","","28.9","","-5.0","","20.8","","1.8","","22.6","","0","","29","","92",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-06","1970","06","24.1","","9.6","","16.9","","34.4","","2.8","","88.1","","0.0","","88.1","","0","","32","","80",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-07","1970","07","22.5","","10.5","","16.5","","30.0","","5.0","","128.0","","0.0","","128.0","","0","","32","","64","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-08","1970","08","22.9","","7.7","","15.3","","29.4","","0.6","S","24.9","","0.0","","24.9","","0","","34","","74",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-09","1970","09","16.9","","1.8","","9.4","","27.8","","-6.1","","17.8","","9.7","","28.7","","0","","25","","77",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-10","1970","10","9.3","","-4.7","","2.3","","25.6","","-15.0","","3.0","","46.5","","42.9","","8","","29","","64",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-11","1970","11","-6.1","","-15.2","","-10.7","","2.2","","-33.3","","0.0","T","30.7","","25.1","","25","","16","","48",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1970-12","1970","12","-13.8","","-25.5","","-19.7","","2.2","","-40.0","","0.0","","20.6","","18.0","","41","","29","","77","S"
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-01","1971","01","-13.9","","-24.9","","-19.4","","7.2","","-38.9","","10.9","","55.9","","56.9","","66","","29","","71",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-02","1971","02","-3.1","","-16.5","","-9.8","","6.7","","-33.3","","0.0","T","3.0","","2.0","","30","","32","","60",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-03","1971","03","-2.4","","-15.4","","-8.9","","4.4","","-28.9","","0.0","","31.2","","21.3","","56","","14","","51",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-04","1971","04","9.1","","-2.8","","3.2","","16.7","S","-18.3","","0.0","T","2.5","","2.3","","0","","14","","58",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-05","1971","05","20.2","","4.1","","12.2","","29.4","","-2.8","S","12.4","","0.0","","12.4","","0","","27","","87",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-06","1971","06","19.3","","7.9","","13.6","","27.8","","2.8","","75.7","","0.0","","75.7","","0","","27","","89",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-07","1971","07","20.9","","9.0","","15.0","","28.9","","3.9","","126.5","","0.0","","126.5","","0","","34","","68",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-08","1971","08","25.0","","9.7","","17.4","","31.1","","3.9","","9.9","","0.0","","9.9","","0","","29","","87",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-09","1971","09","15.2","","2.3","","8.8","","28.9","","-5.6","","28.4","","12.2","","40.4","","0","","32","","84",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-10","1971","10","11.1","","-4.2","","3.5","","25.6","","-14.4","","2.3","","4.1","","4.8","","0","T","32","","69",""
"-113.58","53.32","EDMONTON INT'L A","3012205","1971-11","1971","11","0.1","","-9.2","","-4.6","","9.4","S","-29.4","","10.4","","15.5","","23.9","","3","","29","","97",""
