"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-02","1947","02","-6.2","","-15.3","","-10.8","","0.0","","-26.1","","0.0","","111.5","","111.5","","91","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-03","1947","03","1.1","","-7.1","","-3.0","","6.7","","-16.7","S","13.5","","20.1","","33.5","","51","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-04","1947","04","4.2","","-5.4","","-0.6","","10.0","S","-12.8","S","76.2","","44.2","","120.4","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-05","1947","05","13.6","","2.4","","8.0","","25.0","","-7.8","","174.5","","0.0","T","174.5","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-06","1947","06","21.7","","9.9","","15.8","","33.9","","3.3","","90.4","","0.0","","90.4","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-07","1947","07","26.1","","15.1","","20.6","","32.2","","7.2","","147.8","","0.0","","147.8","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-08","1947","08","27.0","","13.6","","20.3","","33.9","","5.0","","42.7","","0.0","","42.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-09","1947","09","19.7","","7.1","","13.4","","33.9","","-3.3","","95.8","","0.0","","95.8","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-10","1947","10","16.2","","4.6","","10.4","","24.4","","-2.2","","16.5","","0.0","","16.5","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-11","1947","11","3.8","","-4.2","","-0.2","","15.0","","-13.9","","45.2","","26.7","","71.9","","15","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1947-12","1947","12","-6.2","","-13.8","","-10.0","","3.3","S","-23.3","S","5.3","","27.7","","33.0","","28","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-01","1948","01","-8.7","","-18.0","","-13.4","","1.7","","-30.0","","0.0","","54.4","","54.4","","56","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-02","1948","02","-6.9","","-20.5","","-13.7","","5.6","S","-33.3","","0.0","T","38.1","","38.1","","61","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-03","1948","03","-0.8","","-11.7","","-6.3","","10.0","","-27.2","","68.3","","18.5","","86.9","","15","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-04","1948","04","8.3","","-1.9","","3.2","","17.8","","-9.4","S","91.7","","1.5","","93.2","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-05","1948","05","16.7","","5.2","","11.0","","28.3","","0.0","","102.6","","0.0","T","102.6","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-06","1948","06","22.7","","8.4","","15.6","","31.1","","-0.6","","76.2","","0.0","","76.2","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-07","1948","07","25.7","","13.2","","19.5","","31.1","S","5.6","","96.5","","0.0","","96.5","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-08","1948","08","25.3","","13.6","","19.5","","31.7","","8.3","","65.5","","0.0","","65.5","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-09","1948","09","21.2","","8.2","","14.7","","30.0","S","1.7","","17.3","","0.0","","17.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-10","1948","10","12.2","","1.9","","7.1","","18.9","S","-4.4","","60.7","","0.0","","60.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-11","1948","11","6.4","","0.1","","3.3","","17.2","","-5.0","","118.6","","5.1","","123.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1948-12","1948","12","-2.1","","-9.1","","-5.6","","5.0","","-21.7","","18.0","","48.0","","66.0","","41","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-01","1949","01","-4.3","","-13.4","","-8.9","","8.9","","-23.9","S","9.1","","23.9","","33.0","","33","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-02","1949","02","-4.2","","-15.4","","-9.8","","5.0","","-25.6","S","0.0","T","54.4","","54.4","","69","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-03","1949","03","-0.4","","-9.1","","-4.8","","7.8","","-19.4","","48.8","","16.8","","65.5","","23","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-04","1949","04","11.2","","-0.3","","5.5","","22.2","","-5.6","","37.8","","16.8","","54.6","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-05","1949","05","17.5","","4.7","","11.1","","27.8","","-2.2","","82.3","","0.0","","82.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-06","1949","06","24.6","","11.3","","18.0","","32.8","","2.8","","90.4","","0.0","","90.4","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-07","1949","07","26.9","","13.8","","20.4","","33.3","","8.3","S","64.5","","0.0","","64.5","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-08","1949","08","25.2","","12.5","","18.9","","32.2","S","6.7","","91.2","","0.0","","91.2","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-09","1949","09","17.8","","8.2","","13.0","","27.2","","-1.7","","102.4","","0.0","","102.4","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-10","1949","10","15.1","","3.3","","9.2","","28.3","","-8.3","","39.6","","0.0","T","39.6","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-11","1949","11","0.8","","-5.7","","-2.5","","7.8","","-20.0","","42.2","","73.7","","115.8","","28","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1949-12","1949","12","-2.3","","-10.5","","-6.4","","8.9","S","-19.4","","70.4","","13.5","","83.8","","5","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-01","1950","01","-3.6","","-14.4","","-9.0","","10.0","S","-29.4","","27.9","","47.5","","75.4","","5","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-02","1950","02","-7.8","","-17.3","","-12.6","","0.0","","-28.3","","0.0","T","58.4","","58.4","","36","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-03","1950","03","-2.3","","-12.6","","-7.5","","6.1","S","-30.0","","23.9","","17.0","","40.9","","18","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-04","1950","04","6.9","","-1.7","","2.6","","15.0","","-11.1","","71.6","","11.4","","83.1","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-05","1950","05","18.2","","5.3","","11.8","","31.7","","-6.1","","37.1","","0.0","","37.1","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-06","1950","06","21.5","","10.2","","15.9","","29.4","","1.7","","132.1","","0.0","","132.1","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-07","1950","07","24.9","","13.2","","19.1","","30.6","S","6.7","","115.8","","0.0","","115.8","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-08","1950","08","23.0","","11.4","","17.2","","28.9","","5.0","","101.3","","0.0","","101.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-09","1950","09","16.4","","6.0","","11.2","","25.0","S","-2.8","","46.2","","0.0","T","46.2","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-10","1950","10","11.2","","3.4","","7.3","","23.3","S","-3.3","","84.8","","11.4","","96.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-11","1950","11","4.9","","-0.9","","2.0","","16.7","","-8.9","","122.9","","11.7","","134.6","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1950-12","1950","12","-3.4","","-10.2","","-6.8","","2.8","S","-27.8","","53.6","","40.9","","94.5","","25","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-01","1951","01","-5.7","","-15.1","","-10.4","","3.9","","-33.9","","15.2","","66.3","","81.5","","58","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-02","1951","02","-4.6","","-13.3","","-9.0","","6.7","","-33.3","","13.0","","72.1","","85.1","","71","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-03","1951","03","0.1","","-7.1","","-3.5","","4.4","S","-17.8","","49.8","","40.9","","90.7","","58","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-04","1951","04","8.1","","0.7","","4.4","","18.3","","-5.6","S","110.0","","6.4","","116.3","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-05","1951","05","17.6","","5.4","","11.5","","29.4","","-1.1","","37.1","","0.0","T","37.1","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-06","1951","06","21.6","","10.2","","15.9","","31.1","","1.1","","104.6","","0.0","","104.6","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-07","1951","07","24.4","","13.2","","18.8","","29.4","S","7.8","S","141.7","","0.0","","141.7","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-08","1951","08","21.9","","11.6","","16.8","","27.2","S","7.8","","107.4","","0.0","","107.4","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-09","1951","09","18.3","","7.7","","13.0","","29.4","","-1.7","","75.4","","0.0","","75.4","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-10","1951","10","11.9","","2.7","","7.3","","22.8","","-5.6","","52.3","","1.5","","53.8","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-11","1951","11","0.8","","-5.7","","-2.4","","13.3","","-17.2","","89.2","","22.4","","111.5","","18","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1951-12","1951","12","-4.9","","-12.7","","-8.8","","13.9","","-27.8","","29.5","","77.7","","107.2","","56","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-01","1952","01","-6.4","","-17.1","","-11.8","","5.0","","-32.8","","16.3","","67.1","","83.3","","81","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-02","1952","02","-3.3","","-11.6","","-7.5","","3.9","","-20.6","","3.8","","55.6","","59.4","","74","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-03","1952","03","0.8","","-6.9","","-3.1","","5.6","","-18.9","","2.3","","48.8","","51.1","","64","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-04","1952","04","8.9","","-1.4","","3.8","","22.8","","-9.4","","52.1","","14.7","","66.8","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-05","1952","05","15.9","","4.6","","10.3","","27.2","","-1.7","S","96.3","","0.0","T","96.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-06","1952","06","23.1","","10.9","","17.0","","27.8","S","4.4","","140.7","","0.0","","140.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-07","1952","07","28.3","","15.0","","21.7","","33.9","","5.6","","73.7","","0.0","","73.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-08","1952","08","24.4","","12.4","","18.4","","31.1","","7.2","","89.4","","0.0","","89.4","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-09","1952","09","18.2","","8.1","","13.2","","23.9","S","1.1","","66.0","","0.0","","66.0","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-10","1952","10","8.9","","0.8","","4.9","","15.6","S","-4.4","S","124.2","","19.1","","143.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-11","1952","11","3.2","","-3.1","","0.1","","12.8","","-12.8","","23.1","","35.6","","58.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1952-12","1952","12","-2.9","","-8.9","","-5.9","","4.4","","-27.2","","44.7","","52.8","","97.5","","33","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-01","1953","01","-4.8","","-13.7","","-9.3","","3.9","","-22.8","S","12.2","","64.3","","76.5","","53","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-02","1953","02","-3.7","","-12.5","","-8.1","","11.7","","-28.9","","14.2","","44.2","","58.4","","36","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-03","1953","03","0.5","","-7.7","","-3.6","","11.7","","-23.3","","54.6","","35.1","","89.7","","0","T","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-04","1953","04","9.9","","1.2","","5.6","","16.1","","-3.3","","74.7","","0.0","T","74.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-05","1953","05","17.9","","5.8","","11.9","","30.0","","-0.6","","43.2","","0.0","","43.2","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-06","1953","06","23.9","","10.9","","17.4","","31.7","S","2.8","","36.3","","0.0","","36.3","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-07","1953","07","25.1","","13.3","","19.2","","35.6","","7.2","","66.0","","0.0","","66.0","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-08","1953","08","24.1","","11.8","","18.0","","30.6","","5.0","","15.5","","0.0","","15.5","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-09","1953","09","19.2","","8.4","","13.8","","30.0","","-2.2","","74.7","","0.0","","74.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-10","1953","10","13.0","","2.8","","7.9","","23.3","","-2.8","","26.7","","0.0","","26.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-11","1953","11","6.2","","-0.2","","3.0","","14.4","","-7.2","","56.1","","2.5","","58.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1953-12","1953","12","-0.4","","-8.6","","-4.5","","9.4","","-23.3","","41.1","","90.4","","131.6","","36","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-01","1954","01","-9.2","","-18.2","","-13.7","","1.1","S","-30.0","","8.4","","94.5","","102.9","","86","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-02","1954","02","-1.9","","-9.4","","-5.7","","8.3","","-31.1","","32.3","","75.9","","108.2","","51","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-03","1954","03","-0.6","","-8.7","","-4.7","","6.1","","-16.7","","27.4","","23.4","","50.8","","28","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-04","1954","04","8.4","","-2.6","","2.9","","23.9","","-18.9","","66.3","","4.8","","71.1","","","M","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-05","1954","05","14.2","","5.5","","9.9","","26.7","","0.0","S","136.7","","0.0","","136.7","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-06","1954","06","20.9","","11.4","","16.2","","28.9","S","6.7","","177.8","","0.0","","177.8","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-07","1954","07","22.8","","12.6","","17.7","","28.9","","6.7","","107.4","","0.0","","107.4","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-08","1954","08","21.9","","11.4","","16.7","","28.9","","5.6","","121.2","","0.0","","121.2","","0","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1954-09","1954","09","15.8","","8.5","","12.2","","23.3","","1.7","","194.8","","0.0","","194.8","","0","","","","",""
