"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-02","1942","02","8.5","","1.0","","4.8","","13.3","","-4.4","","57.2","","3.0","","60.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-03","1942","03","10.6","","1.2","","5.9","","20.0","","-2.8","S","31.8","","0.0","","31.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-04","1942","04","14.2","","4.4","","9.3","","19.4","","1.1","S","33.0","","0.0","","33.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-05","1942","05","16.6","","7.6","","12.1","","24.4","","1.1","","40.4","","0.0","","40.4","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-06","1942","06","19.4","","9.8","","14.6","","33.3","","6.7","S","37.8","","0.0","","37.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-07","1942","07","23.4","","12.2","","17.8","","33.9","","8.9","","20.1","","0.0","","20.1","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-08","1942","08","24.4","","11.7","","18.1","","32.8","","6.7","","3.6","","0.0","","3.6","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-09","1942","09","19.7","","8.8","","14.3","","26.1","","5.0","","5.6","","0.0","","5.6","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-10","1942","10","15.5","","6.5","","11.0","","19.4","S","0.6","S","40.1","","0.0","","40.1","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-11","1942","11","9.0","","2.7","","5.9","","13.3","S","-2.2","","148.8","","0.0","","148.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1942-12","1942","12","8.2","","2.6","","5.4","","15.0","","-2.2","","143.0","","0.0","T","143.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-01","1943","01","3.5","","-2.2","","0.7","","11.7","","-12.8","","26.4","","61.5","","87.9","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-02","1943","02","10.0","","0.6","","5.3","","15.0","S","-3.3","","49.3","","0.8","","50.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-03","1943","03","10.1","","0.4","","5.3","","16.1","","-4.4","","62.7","","0.0","T","62.7","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-04","1943","04","14.2","","4.9","","9.6","","20.0","S","0.6","","43.9","","0.0","","43.9","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-05","1943","05","15.6","","5.7","","10.7","","20.0","","1.7","","30.0","","0.0","","30.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-06","1943","06","19.6","","8.5","","14.1","","26.1","","2.8","","15.5","","0.0","","15.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-07","1943","07","21.2","","10.1","","15.7","","26.7","","7.2","","11.2","","0.0","","11.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-08","1943","08","21.4","","10.6","","16.0","","28.3","","6.1","","25.7","","0.0","","25.7","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-09","1943","09","21.2","","8.6","","14.9","","28.3","S","5.0","","2.3","","0.0","","2.3","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-10","1943","10","15.2","","6.3","","10.8","","25.6","","-0.6","","132.1","","0.0","","132.1","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-11","1943","11","10.8","","3.8","","7.3","","15.6","","0.0","S","29.5","","0.0","","29.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1943-12","1943","12","7.8","","0.9","","4.4","","14.4","","-2.8","S","66.5","","0.0","","66.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-01","1944","01","7.7","","0.7","","4.2","","11.7","","-4.4","S","138.2","","0.0","","138.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-02","1944","02","8.4","","0.9","","4.7","","11.7","","-2.8","S","66.5","","0.0","","66.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-03","1944","03","10.3","","1.2","","5.8","","16.7","","-4.4","","38.4","","0.0","","38.4","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-04","1944","04","13.9","","4.0","","9.0","","21.1","","-0.6","S","29.2","","0.0","","29.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-05","1944","05","17.5","","6.2","","11.9","","25.0","S","0.6","","34.3","","0.0","","34.3","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-06","1944","06","20.1","","9.4","","14.8","","32.2","","5.0","","20.3","","0.0","","20.3","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-07","1944","07","22.4","","10.5","","16.5","","32.8","","7.8","S","1.8","","0.0","","1.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-08","1944","08","21.5","","10.8","","16.2","","33.3","","6.7","","8.4","","0.0","","8.4","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-09","1944","09","20.8","","9.5","","15.2","","31.1","","3.9","","29.0","","0.0","","29.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-10","1944","10","16.7","","7.6","","12.2","","22.8","S","3.3","","88.9","","0.0","","88.9","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-11","1944","11","10.2","","4.5","","7.4","","13.9","S","-1.1","S","99.1","","0.0","","99.1","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1944-12","1944","12","7.1","","-0.1","","3.5","","13.3","","-7.2","","40.4","","2.5","","42.9","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-01","1945","01","8.4","","1.9","","5.2","","14.4","","-4.4","","111.8","","0.0","","111.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-02","1945","02","8.9","","1.4","","5.2","","14.4","","-3.9","","103.6","","0.0","","103.6","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-03","1945","03","9.6","","2.2","","5.9","","15.0","","-3.9","","107.2","","0.0","T","107.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-04","1945","04","11.8","","3.6","","7.7","","15.6","","-1.1","","46.5","","0.0","","46.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-05","1945","05","18.1","","7.4","","12.8","","25.6","","4.4","S","32.8","","0.0","","32.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-06","1945","06","19.6","","8.1","","13.9","","26.1","","5.0","S","8.1","","0.0","","8.1","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-07","1945","07","22.6","","9.7","","16.2","","27.8","","5.6","","1.8","","0.0","","1.8","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-08","1945","08","21.9","","10.2","","16.1","","30.6","","7.2","","17.0","","0.0","","17.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-09","1945","09","18.3","","7.9","","13.1","","26.7","","3.3","","60.7","","0.0","","60.7","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-10","1945","10","15.4","","5.3","","10.4","","22.8","S","-1.1","S","83.1","","0.0","","83.1","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-11","1945","11","8.7","","2.0","","5.4","","17.2","","-5.0","","186.4","","2.0","","188.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1945-12","1945","12","7.2","","0.9","","4.1","","12.2","S","-5.6","","120.4","","0.0","","120.4","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-01","1946","01","7.6","","1.0","","4.3","","11.7","S","-3.3","","144.0","","0.0","T","144.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-02","1946","02","8.1","","2.0","","5.1","","12.2","S","-2.8","","107.2","","0.0","T","107.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-03","1946","03","10.2","","1.8","","6.0","","13.3","","-2.2","","108.2","","0.0","","108.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-04","1946","04","12.1","","4.1","","8.1","","18.9","","-0.6","","71.6","","0.0","","71.6","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-05","1946","05","19.2","","7.4","","13.3","","25.0","S","2.2","","14.7","","0.0","","14.7","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-06","1946","06","18.7","","9.1","","13.9","","24.4","","4.4","","77.2","","0.0","","77.2","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-07","1946","07","22.1","","10.0","","16.1","","29.4","","5.6","","25.7","","0.0","","25.7","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-08","1946","08","22.1","","9.8","","16.0","","27.2","","5.6","","3.6","","0.0","","3.6","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-09","1946","09","18.9","","7.5","","13.2","","27.8","","2.8","","15.0","","0.0","","15.0","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-10","1946","10","13.4","","3.7","","8.6","","19.4","","-2.2","","57.7","","0.0","","57.7","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-11","1946","11","7.7","","0.2","","4.0","","13.3","","-3.9","S","86.1","","25.4","","111.5","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1946-12","1946","12","6.3","","0.2","","3.3","","12.2","S","-6.1","S","100.6","","6.4","","106.9","","","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-01","1947","01","5.1","","-2.9","","1.1","","11.7","","-15.0","","133.1","","47.8","","180.8","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-02","1947","02","9.9","","0.8","","5.4","","15.0","","-6.7","","115.8","","0.0","","115.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-03","1947","03","11.9","","2.3","","7.1","","18.3","S","-2.2","S","56.9","","0.0","","56.9","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-04","1947","04","14.6","","4.7","","9.7","","23.3","","-1.1","","66.5","","0.0","","66.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-05","1947","05","19.0","","7.1","","13.1","","29.4","","2.2","S","11.4","","0.0","","11.4","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-06","1947","06","20.1","","9.2","","14.7","","23.9","S","5.0","","35.8","","0.0","","35.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-07","1947","07","22.3","","10.6","","16.5","","28.3","","6.1","","23.1","","0.0","","23.1","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-08","1947","08","21.7","","9.0","","15.4","","25.6","","5.6","S","6.9","","0.0","","6.9","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-09","1947","09","20.2","","8.0","","14.1","","25.6","","2.2","","29.2","","0.0","","29.2","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-10","1947","10","13.9","","6.2","","10.1","","22.8","","0.6","","153.2","","0.0","","153.2","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-11","1947","11","9.0","","2.3","","5.7","","13.9","","-3.3","","62.2","","0.0","","62.2","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1947-12","1947","12","8.0","","2.2","","5.1","","10.6","S","-2.2","","213.6","","0.0","","213.6","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-01","1948","01","6.4","","0.4","","3.4","","9.4","","-5.6","","108.0","","0.0","","108.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-02","1948","02","6.4","","-0.1","","3.2","","12.8","","-6.7","","157.7","","10.2","","167.9","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-03","1948","03","9.4","","0.6","","5.0","","14.4","","-3.9","","86.6","","0.5","","87.1","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-04","1948","04","11.6","","3.8","","7.7","","16.1","","-2.8","","39.4","","0.0","","39.4","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-05","1948","05","15.5","","7.4","","11.5","","24.4","","0.6","","102.1","","0.0","","102.1","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-06","1948","06","20.1","","10.8","","15.5","","27.2","","7.8","","44.7","","0.0","","44.7","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-07","1948","07","20.4","","10.9","","15.7","","27.2","","7.8","","35.6","","0.0","","35.6","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-08","1948","08","19.1","","10.8","","15.0","","22.2","","7.2","","65.5","","0.0","","65.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-09","1948","09","17.7","","8.6","","13.2","","25.0","","3.3","","46.0","","0.0","","46.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-10","1948","10","13.8","","4.8","","9.3","","19.4","","0.0","S","47.5","","0.0","","47.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-11","1948","11","9.0","","2.3","","5.7","","11.7","S","-2.8","S","195.6","","0.0","","195.6","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1948-12","1948","12","5.1","","-0.9","","2.1","","10.6","S","-6.7","","127.8","","32.3","","160.0","","0","T","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-01","1949","01","3.1","","-4.3","","-0.6","","10.0","","-11.1","","5.6","","17.0","","22.6","","3","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-02","1949","02","6.1","","-1.8","","2.2","","12.8","","-8.9","","129.8","","44.5","","174.2","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-03","1949","03","10.2","","2.0","","6.1","","13.9","S","-2.8","S","56.4","","0.0","T","56.4","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-04","1949","04","12.9","","3.9","","8.4","","17.8","","-0.6","","35.8","","0.0","","35.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-05","1949","05","18.0","","7.2","","12.6","","23.3","S","0.6","","18.0","","0.0","","18.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-06","1949","06","19.3","","8.6","","14.0","","26.7","","5.6","S","29.2","","0.0","","29.2","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-07","1949","07","20.8","","10.5","","15.7","","26.7","","6.7","","28.4","","0.0","","28.4","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-08","1949","08","20.1","","10.6","","15.4","","26.7","","8.9","S","21.3","","0.0","","21.3","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-09","1949","09","20.6","","9.1","","14.9","","28.9","","3.9","","17.5","","0.0","","17.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-10","1949","10","12.6","","3.6","","8.1","","16.1","S","-1.7","S","66.3","","0.0","","66.3","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-11","1949","11","12.3","","5.3","","8.8","","18.3","S","1.1","","222.0","","0.0","","222.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1949-12","1949","12","5.6","","-0.6","","2.5","","11.7","","-7.8","","181.9","","26.9","","208.8","","3","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-01","1950","01","-1.3","","-7.6","","-4.5","","11.1","","-15.6","","46.0","","81.5","","127.5","","18","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-02","1950","02","6.9","","0.0","","3.5","","10.6","S","-15.0","","121.4","","8.6","","130.0","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-03","1950","03","8.1","","1.7","","4.9","","11.7","","-2.8","S","132.1","","6.4","","138.4","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-04","1950","04","11.9","","2.9","","7.4","","17.8","","-1.7","","47.5","","0.0","","47.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-05","1950","05","14.8","","5.2","","10.0","","21.1","","0.6","","16.8","","0.0","","16.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-06","1950","06","20.0","","9.4","","14.7","","27.2","","6.1","","7.4","","0.0","","7.4","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-07","1950","07","22.0","","10.9","","16.5","","27.8","","8.3","S","35.3","","0.0","","35.3","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-08","1950","08","21.1","","10.3","","15.7","","26.7","","8.3","S","65.0","","0.0","","65.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-09","1950","09","18.6","","7.9","","13.3","","25.6","S","2.8","","15.0","","0.0","","15.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-10","1950","10","12.0","","5.4","","8.7","","17.8","","0.6","","140.2","","0.0","","140.2","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-11","1950","11","8.8","","2.6","","5.7","","13.9","","-2.8","","114.8","","1.5","","116.3","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1950-12","1950","12","9.0","","3.3","","6.2","","13.9","","-2.8","","157.5","","1.3","","158.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-01","1951","01","5.7","","0.2","","3.0","","13.3","","-8.9","","203.5","","8.9","","212.3","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-02","1951","02","7.2","","0.1","","3.7","","11.1","","-4.4","","152.1","","13.0","","165.1","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-03","1951","03","7.4","","0.1","","3.8","","13.9","","-8.9","","68.1","","31.2","","99.3","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-04","1951","04","15.4","","3.3","","9.4","","20.0","S","-1.7","","13.5","","0.0","","13.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-05","1951","05","17.0","","7.1","","12.1","","21.1","S","1.1","","36.6","","0.0","","36.6","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-06","1951","06","21.1","","9.5","","15.3","","31.1","","7.2","S","2.5","","0.0","","2.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-07","1951","07","22.2","","11.4","","16.8","","32.2","","8.9","S","1.3","","0.0","","1.3","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-08","1951","08","20.8","","10.4","","15.6","","26.7","S","7.8","","19.8","","0.0","","19.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-09","1951","09","19.8","","9.1","","14.5","","29.4","","3.9","","53.8","","0.0","","53.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-10","1951","10","13.2","","6.7","","10.0","","21.1","S","0.0","","127.5","","0.0","","127.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-11","1951","11","9.5","","3.1","","6.3","","12.2","S","-1.7","S","94.5","","0.0","","94.5","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1951-12","1951","12","4.6","","0.1","","2.4","","9.4","S","-8.9","","90.9","","8.9","","99.8","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-01","1952","01","4.7","","0.1","","2.4","","11.1","","-6.1","","72.4","","47.5","","119.9","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-02","1952","02","7.3","","1.1","","4.2","","12.2","","-5.0","","78.2","","18.5","","96.8","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-03","1952","03","8.6","","2.1","","5.4","","13.3","","-1.7","S","51.8","","0.0","T","51.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-04","1952","04","12.9","","4.7","","8.8","","17.2","","-0.6","","36.1","","0.0","","36.1","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-05","1952","05","16.4","","7.0","","11.7","","23.3","","1.7","","26.7","","0.0","","26.7","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-06","1952","06","17.8","","8.4","","13.1","","22.8","","5.6","","21.8","","0.0","","21.8","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-07","1952","07","21.8","","10.4","","16.1","","28.9","","7.2","","12.2","","0.0","","12.2","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-08","1952","08","21.4","","10.6","","16.0","","30.6","","7.2","S","14.0","","0.0","","14.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-09","1952","09","20.4","","8.7","","14.6","","28.9","","4.4","","7.9","","0.0","","7.9","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-10","1952","10","16.4","","6.3","","11.4","","22.8","","0.6","","34.0","","0.0","","34.0","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-11","1952","11","9.2","","2.2","","5.7","","13.3","S","-4.4","","40.9","","0.0","","40.9","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1952-12","1952","12","7.9","","2.1","","5.0","","11.1","S","-3.9","S","133.9","","0.0","","133.9","","0","","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1953-01","1953","01","8.8","","2.8","","5.8","","13.3","","-2.8","","342.6","","16.3","","358.9","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1953-02","1953","02","8.1","","1.2","","4.7","","11.1","S","-3.3","","78.0","","0.5","","78.5","","","M","","","",""
"-123.43","48.65","VICTORIA INT'L A","1018620","1953-03","1953","03","10.0","","2.4","","6.2","","13.9","","-2.2","","53.1","","0.0","T","53.1","","","M","","","",""
